0.0,-27.841583252,-824127.0,0.0
0.0012795639,-27.7776050568,-826434.0,0.0
0.0025591278,-27.7136268616,-837804.0,0.0
0.0038386916,-27.6496486664,-850581.0,0.0
0.0051182555,-27.5856704712,-862795.0,0.0
0.0063978196,-27.521692276,-876385.0,0.0
0.0076773833,-27.4577140808,-888665.0,0.0
0.0089569474,-27.3937358856,-901325.0,0.0
0.010236511,-27.3297576904,-913850.0,0.0
0.0115160756,-27.2657794952,-925774.0,0.0
0.0127956392,-27.2018013,-937901.0,0.0
0.0140752029,-27.1378231049,-949592.0,0.0
0.0153547665,-27.0738449097,-961319.0,0.0
0.0166343302,-27.0098667145,-973052.0,0.0
0.0179138947,-26.9458885193,-984701.0,0.0
0.0191934593,-26.8819103241,-996420.0,0.0
0.020473022,-26.8179321289,-1008157.0,0.0
0.0217525866,-26.7539539337,-1020059.0,0.0
0.0230321512,-26.6899757385,-1031835.0,0.0
0.0243117139,-26.6259975433,-1043439.0,0.0
0.0255912784,-26.5620193481,-1053072.0,0.0
0.0268708412,-26.498041153,-1064821.0,0.0
0.0281504057,-26.4340629578,-1077439.0,0.0
0.0294299703,-26.3700847626,-1089672.0,0.0
0.030709533,-26.3061065674,-1102719.0,0.0
0.0319890976,-26.2421283722,-1115607.0,0.0
0.0332686603,-26.178150177,-1128362.0,0.0
0.0345482267,-26.1141719818,-1141492.0,0.0
0.0358277895,-26.0501937866,-1154670.0,0.0
0.0371073522,-25.9862155914,-1167863.0,0.0
0.0383869186,-25.9222373962,-1181293.0,0.0
0.0396664813,-25.858259201,-1195014.0,0.0
0.040946044,-25.7942810059,-1208864.0,0.0
0.0422256105,-25.7303028107,-1222895.0,0.0
0.0435051732,-25.6663246155,-1236844.0,0.0
0.0447847359,-25.6023464203,-1250827.0,0.0
0.0460643023,-25.5383682251,-1265000.0,0.0
0.047343865,-25.4743900299,-1279415.0,0.0
0.0486234277,-25.4104118347,-1293961.0,0.0
0.0499029905,-25.3464336395,-1308518.0,0.0
0.0511825569,-25.2824554443,-1323217.0,0.0
0.0524621196,-25.2184772491,-1338049.0,0.0
0.0537416823,-25.154499054,-1352684.0,0.0
0.0550212488,-25.0905208588,-1367139.0,0.0
0.0563008115,-25.0265426636,-1379992.0,0.0
0.0575803742,-24.9625644684,-1392475.0,0.0
0.0588599406,-24.8985862732,-1406406.0,0.0
0.0601395033,-24.834608078,-1420836.0,0.0
0.061419066,-24.7706298828,-1434273.0,0.0
0.0626986325,-24.7066516876,-1448370.0,0.0
0.0639781952,-24.6426734924,-1461597.0,0.0
0.0652577579,-24.5786952972,-1474660.0,0.0
0.0665373206,-24.5147171021,-1487336.0,0.0
0.0678168833,-24.4507389069,-1499499.0,0.0
0.0690964535,-24.3867607117,-1511404.0,0.0
0.0703760162,-24.3227825165,-1523355.0,0.0
0.0716555789,-24.2588043213,-1535032.0,0.0
